gene_id	perc_covered	lovcov_positions
653464	21.1663066954644	chr1:121187446-121187513 chr1:121284802-121284995 chr1:121365292-121365355 chr1:121373970-121374186 chr1:121382700-121382925 chr1:121386505-121386607 chr1:121387633-121387855
653486	19.2439862542955	chr17:138202-138402 chr17:138909-138942
653489	28.5471698113207	chr2:106423042-106425266 chr2:106434636-106434774 chr2:106435040-106435202 chr2:106436413-106436589 chr2:106436672-106436854 chr2:106438967-106439177 chr2:106447417-106447613 chr2:106452204-106452350 chr2:106452695-106452926 chr2:106457566-106457678
653499	48.9156626506024	chr19:38789226-38789232 chr19:38789615-38789704 chr19:38791579-38791693
6535	80.3748047891723	chrX:153688574-153688836 chrX:153693904-153694017
653505	100	
653509	97.1141781681305	chr10:79611619-79611641
653519	86.0347322720695	chr1:145631663-145631744 chr1:145643868-145643978
653550	0	chr16:33194293-33194655 chr16:33195826-33195839
653567	100	
653583	60.1651186790506	chr19:43479376-43479593 chr19:43487023-43487123 chr19:43497747-43497876 chr19:43501733-43501871 chr19:43502100-43502283
653598	0	chr1:149583897-149584392
6536	100	
653604	100	
653619	100	
653641	35.2380952380952	chr15:75258598-75258682 chr15:75262411-75262492 chr15:75263798-75263880 chr15:75265616-75265704 chr15:75266104-75266613 chr15:75266889-75266958 chr15:75268288-75268364 chr15:75269452-75269555 chr15:75269638-75269742 chr15:75269831-75269985
653643	36.2857142857143	chr15:75282875-75282959 chr15:75284649-75284769 chr15:75286692-75286773 chr15:75287628-75287667 chr15:75289591-75289699 chr15:75289891-75289979 chr15:75290380-75290889 chr15:75291165-75291234 chr15:75292564-75292640 chr15:75294107-75294261
653656	0	chr19:7037860-7038442 chr19:7040099-7040144
653657	0	chr19:7056321-7056903 chr19:7058560-7058605
653659	0	chr3:149982177-149983308
653689	0	chr22:23957722-23957932 chr22:23958284-23958458 chr22:23958550-23958701 chr22:23960293-23960381 chr22:23961019-23961131
653720	5.31803962460897	chr15:28701953-28702129 chr15:28702213-28702369 chr15:28702464-28702562 chr15:28703318-28703410 chr15:28703841-28703917 chr15:28705158-28705227 chr15:28705482-28705739 chr15:28706115-28706203 chr15:28706398-28706506 chr15:28706612-28706699 chr15:28707747-28707857 chr15:28707952-28708037 chr15:28708125-28708173 chr15:28708374-28708413 chr15:28709266-28709347 chr15:28709528-28709588 chr15:28710486-28710606 chr15:28712275-28712323
653781	22.1583652618135	chr2:130616789-130616904 chr2:130617064-130617238 chr2:130620044-130620151 chr2:130629948-130630019 chr2:130631408-130631453 chr2:130632489-130632656 chr2:130643982-130644053 chr2:130645736-130645781 chr2:130646128-130646310 chr2:130654920-130655041 chr2:130656548-130657877
653784	33.125	chr2:131491875-131492024 chr2:131492206-131492376
6538	86.5936358894105	chr3:10816265-10816521
653808	0	chr16:29779266-29779321 chr16:29779504-29779637 chr16:29780103-29780419
653820	100	
653857	78.9041095890411	chr7:149888960-149889005 chr7:150047608-150047661 chr7:150220244-150220304 chr7:150248985-150249054
6539	84.7229693383539	chr12:191067-191211 chr12:196123-196261
654	57.0690768237573	chr6:7726955-7727619
6540	100	
6541	100	
6542	100	
654231	100	
654254	100	
6543	22.7387387387387	chr19:47430088-47430465 chr19:47447808-47448231 chr19:47456929-47457594 chr19:47465728-47466403
654346	95.7486136783734	chr17:18491944-18491989
654364	100	
654429	93.9068100358423	chr12:1828148-1828215
654463	100	
654483	0	chr16:30192974-30193074 chr16:30193357-30193455 chr16:30193532-30193595
6545	100	
654502	87.6172607879925	chr3:159245842-159245907
6546	96.5426407639118	chr2:40177751-40177855
6547	100	
654790	95.2380952380952	chr1:161258974-161258983
6548	91.0975609756098	chr1:27107647-27107865
6549	88.1680946552428	chr2:102619848-102620137
655	67.8434382194935	chr20:57265704-57266122
6550	68.1998413957177	chr5:473378-473382 chr5:474882-475132 chr5:475560-475671 chr5:483261-483482 chr5:524111-524322
6553	93.0550424824529	chr16:67249014-67249201
6554	100	
6555	100	
6556	100	
6557	97.166228454572	chr15:48227078-48227174
6558	79.3507910529187	chr5:128083954-128084710
6559	96.7617826226355	chr16:56885264-56885364
656	45.4398708635997	chr1:39774307-39774456 chr1:39774848-39775038 chr1:39788151-39788485
6560	90.3538812785388	chr16:67963930-67964027 chr16:67966752-67966774 chr16:67968438-67968654
6561	86.1442904921166	chr7:123148405-123148573 chr7:123149443-123149563
6563	89.0126206384558	chr18:45727271-45727418
6564	99.7674418604651	chr13:98752594-98752598
6565	100	
6566	100	
6567	73.4932349323493	chrX:74421637-74422067
6568	100	
6569	95.6435643564356	chr5:177389638-177389725
657	100	
6570	94.0991839296924	chr8:20173035-20173128
6571	100	
6572	0	chr10:49610740-49612339
6573	53.9181862986693	chr21:45514975-45515152 chr21:45515657-45516140 chr21:45530769-45530971 chr21:45534537-45534606
6574	100	
6575	100	
6576	60.377358490566	chr22:19177941-19178041 chr22:19178132-19178355 chr22:19178579-19178673
6578	95.0154162384378	chr3:134029706-134029802
6579	100	
658	87.2049689440994	chr4:95051699-95051772 chr4:95152642-95152773
6580	100	
6581	74.4351961950059	chr6:160348419-160348848
6582	100	
6583	76.3505402160864	chr5:132294616-132295009
6584	77.5754126351736	chr5:132369972-132370365
6585	85.3942266264541	chr10:97002157-97002369 chr10:97013740-97013834 chr10:97018585-97018683 chr10:97031605-97031677 chr10:97185477-97185674
6586	92.1581335061568	chr5:168710894-168711058 chr5:169300512-169300709
6588	100	
659	100	
6590	100	
6591	100	
6594	96.6278356836297	chrX:129447161-129447233 chrX:129493039-129493075
6595	89.9735611145007	chr9:2029022-2029247 chr9:2047228-2047484 chr9:2157881-2157890
6596	100	
6597	82.1597167584579	chr19:10984151-10984373 chr19:10986188-10986593 chr19:11059752-11059885 chr19:11060044-11060187
65975	93.122009569378	chr11:8434129-8434243
65977	100	
65979	98.8605287146764	chr1:28457831-28457855
6598	100	
65980	79.0322580645161	chr5:891154-891287 chr5:891639-891854 chr5:892605-892657
65981	100	
65982	56.3231850117096	chr19:58084684-58085379 chr19:58118347-58118396
65983	88.6482939632546	chr5:126360331-126360459 chr5:126466293-126466336
65985	93.4216985763377	chr12:125065584-125065717
65986	54.1007723427731	chr8:80485783-80485879 chr8:80486810-80487782 chr8:80518402-80518579
65987	100	
65988	0	chr16:30532498-30533151 chr16:30534196-30534679
65989	93.3448573898012	chr6:43454749-43454825
6599	94.1422594142259	chr3:47781602-47781797
65990	42.3562412342216	chr16:721274-721436 chr16:721597-721702 chr16:721800-721941
65991	100	
65992	78.4067085953878	chr20:3200341-3200454 chr20:3204536-3204627
65993	52.7165932452276	chr16:1772798-1773119
65997	80.9587217043941	chr4:52862507-52862649
65998	0	chr11:63763417-63763869 chr11:63764037-63764598 chr11:63764867-63765254 chr11:63765806-63766304 chr11:63768483-63768622
65999	100	
660	100	
66000	100	
66002	100	
66004	100	
66005	86.6141732283465	chr11:893426-893519 chr11:903703-903778
66008	100	
6601	100	
6602	88.5970531710442	chr12:50085369-50085546
6603	82.7586206896552	chr17:63838609-63838681 chr17:63842458-63842674
66035	89.3461104847802	chr22:23882458-23882646
66036	100	
66037	93.289224952741	chr2:197758941-197759007 chr2:197784628-197784631
6604	85.8471760797342	chr7:151245459-151245671
6605	100	
6606	0	chr5:70925103-70925184 chr5:70938838-70938910 chr5:70941388-70941508 chr5:70942357-70942558 chr5:70942717-70942870 chr5:70944657-70944753 chr5:70946065-70946176 chr5:70951940-70951991 chr5:70952438-70952453
6607	5.72057205720572	chr5:70049685-70049766 chr5:70063414-70063486 chr5:70065964-70066084 chr5:70066933-70067134 chr5:70067293-70067446 chr5:70069234-70069330 chr5:70070640-70070751 chr5:70077018-70077033
6608	59.2592592592593	chr7:129189151-129189482 chr7:129203383-129203589 chr7:129212023-129212451
6609	58.5117227319062	chr11:6391383-6392196
661	86.2240663900415	chr8:22245449-22245614
6610	100	
6611	95.5035971223022	chrX:21940824-21940873
6612	94.8837209302326	chr21:44817947-44817968
6613	92.4657534246575	chr17:75182813-75182834
6614	78.1153846153846	chr20:3688510-3688619 chr20:3689599-3689702 chr20:3689961-3690264 chr20:3699201-3699459 chr20:3706346-3706706
6615	100	
6616	100	
6617	100	
6618	81.7821782178218	chr19:7920366-7920549
6619	72.5931677018634	chr9:15422879-15423193 chr9:15461630-15461667
662	100	
6620	100	
6621	43.75	chr9:136377542-136379299 chr9:136381823-136382073 chr9:136383185-136383668
6622	100	
6623	58.9569160997733	chr10:86959948-86960128
6624	30.2622730329523	chr7:5592936-5593768 chr7:5605271-5605474
6625	43.0839002267574	chr19:49104633-49104735 chr19:49107794-49108443
6626	100	
6627	89.3178893178893	chr15:101295096-101295178
6628	100	
6629	100	
663	85.8234295415959	chr15:59668102-59668138 chr15:59688731-59688860
6631	100	
6632	100	
6633	100	
6634	100	
6635	87.9888268156425	chr1:203861913-203861955
6636	100	
6637	66.7613636363636	chr2:70287264-70287371 chr2:70293152-70293160
6638	100	
664	69.2111959287532	chr10:131981760-131982001
6640	79.6199213630406	chr20:33443310-33443620
6641	64.7783251231527	chr8:120811272-120811843
6642	81.792073520965	chr15:64096013-64096172 chr15:64138041-64138197
6643	93.0793650793651	chr5:122775103-122775211
6645	64.3558282208589	chr16:69187166-69187746
6646	100	
6647	100	
6648	51.2055109070035	chr6:159692463-159692863 chr6:159693144-159693167
6649	0	chr4:24799521-24800244
665	100	
6650	38.6919315403423	chr16:546838-548287 chr16:549614-549838 chr16:552050-552212 chr16:552604-552771
6651	20.7914240338804	chr21:33549475-33555391 chr21:33557545-33557551 chr21:33576364-33576424
6652	66.1126500461681	chr15:45023283-45023349 chr15:45068876-45069052 chr15:45072316-45072438
6653	95.7268788286269	chr11:121452331-121452616
6654	100	
6655	97.8120338140229	chr14:50231196-50231283
6656	0	chr13:112067658-112068834
6657	0	chr3:181712360-181713314
6658	0	chrX:140503719-140505060
6659	0	chr6:21594534-21595959
666	39.9688958009331	chr2:241559483-241559703 chr2:241570124-241570288
6660	99.6125699526474	chr12:23950868-23950876
6662	16.6340508806262	chr17:72121391-72121822 chr17:72123542-72124387
6663	69.4444444444444	chr22:37983356-37983784
6664	0	chr2:5692721-5694047
6665	24.1477272727273	chr17:7589143-7589676
6666	0	chr20:325924-326872
6667	100	
6668	99.5673336938886	chr17:47896286-47896293
667	98.3426417835899	chr6:56572099-56572266 chr6:56699652-56699745 chr6:56735227-56735289 chr6:56851787-56851790 chr6:56953784-56953819
6670	88.0152996175096	chr2:173963760-173963883 chr2:173964404-173964553 chr2:173965164-173965171
6671	94.7056332062685	chr7:21428251-21428258 chr7:21428676-21428792
6672	99.9081445192896	chr2:230440555-230440557
6674	87.8528045730618	chr8:100213089-100213428
6675	96.7067764407853	chr1:162592731-162592782
6676	76.9984917043741	chr20:35616003-35616307
6677	96.7192429022082	chr7:123970197-123970248
6678	100	
668	0	chr3:138945591-138946722
6683	77.7301927194861	chr2:32063831-32064246
6687	85.7660268018834	chr16:89508417-89508600 chr16:89555877-89556085
6688	40.925700365408	chr11:47355226-47355546 chr11:47358843-47359006
6689	59.2452830188679	chr19:50418962-50418985 chr19:50428037-50428336
669	100	
6690	100	
6691	27.708703374778	chr4:56809984-56810184 chr4:56821457-56821662
6692	70.25	chr15:40844554-40845029
6693	100	
6694	100	
6695	85.9398496240601	chr5:137498372-137498558
6696	87.730627306273	chr4:87977718-87977850
6697	61.3434727503169	chr2:72887432-72887736
6698	100	
6699	100	
670	88.5106382978723	chr6:3118740-3118847
6700	100	
6701	100	
6703	100	
6704	100	
6705	100	
6706	100	
6707	100	
6708	100	
6709	97.6436325125761	chr9:128627385-128627498 chr9:128629124-128629187
671	100	
6710	98.1384854040333	chr14:64774396-64774527
6711	100	
6712	87.9040088777917	chr11:66704597-66705468
6713	94.3548387096774	chr8:125007390-125007487
6714	71.5782983970407	chr20:37384153-37384403 chr20:37403170-37403379
6715	55.4176072234763	chr5:6633550-6633869 chr5:6645235-6645309
6716	78.5714285714286	chr2:31533602-31533766
6717	91.7460317460317	chr7:88219975-88220026
6718	100	
672	100	
6720	61.114237478897	chr17:17812621-17812851 chr17:17813367-17813479 chr17:17813568-17813769 chr17:17814244-17814410 chr17:17814834-17814944 chr17:17816456-17816718 chr17:17817255-17817457 chr17:17836726-17836817
6721	82.2641509433962	chr22:41833270-41833358 chr22:41902969-41903155 chr22:41904862-41904974 chr22:41905439-41905660
6722	66.4928292046936	chr6:43171656-43172169
6723	81.6793893129771	chr1:11059776-11059943
6725	79.2542372881356	chr20:63541438-63541620 chr20:63544226-63544348
6726	70.7774798927614	chr1:225786861-225786969
6727	91.0284463894967	chr15:40037308-40037348
6728	100	
6729	100	
673	93.0431071276142	chr7:140726493-140726516 chr7:140924565-140924703
6730	90.2631578947368	chr17:76072307-76072491
6731	100	
6732	99.2943548387097	chr6:35921043-35921056
6733	90.0540990428631	chr7:105125781-105125874 chr7:105388790-105388806 chr7:105389243-105389370
6734	100	
6736	0	chrY:2786988-2787603
6737	100	
6738	99.1050119331742	chr1:193084988-193085002
6741	100	
6742	100	
6744	91.8419702411493	chr2:181892066-181892277 chr2:181928160-181928265
6745	100	
6746	100	
6747	100	
6748	96.9325153374233	chrX:153794566-153794585
6749	100	
675	100	
6750	100	
6751	0	chr14:38209389-38210565
6752	100	
6753	100	
6754	0	chr20:23035483-23036650
6755	0	chr16:1078868-1079963
6756	100	
6757	14.1666666666667	chrX:52698785-52698931 chrX:52700442-52700578 chrX:52702580-52702630 chrX:52704496-52704592 chrX:52705127-52705242 chrX:52705680-52705749
6758	100	
6759	19.1735537190083	chrX:48384053-48384122 chrX:48385351-48385447 chrX:48387310-48387360 chrX:48389345-48389481 chrX:48391868-48391973 chrX:48392755-48392782
676	100	
6760	94.4794952681388	chr18:26090500-26090569
6764	94.5819982522575	chr11:8712550-8712735
6767	100	
6768	82.1414766138384	chr11:130159979-130160060 chr11:130190453-130190694 chr11:130209441-130209578
6769	90.8196721311475	chr3:36380643-36380754
677	100	
6770	100	
6772	100	
6773	87.9022877084141	chr12:56343824-56344135
6774	100	
6775	100	
6776	93.6329588014981	chr17:42300129-42300281
6777	93.5768261964735	chr17:42219311-42219463
6778	100	
6779	100	
678	3.49697377269671	chr2:43224318-43225752
6780	95.4545454545455	chr20:49158436-49158497 chr20:49158938-49158959
6781	100	
6782	100	
6783	100	
6785	100	
6786	82.522671063479	chr11:4086476-4086861 chr11:4088701-4088738
6787	91.0142691862707	chr3:52749691-52749829 chr3:52770653-52770746
6788	91.3642052565707	chr8:98825514-98825540 chr8:98883646-98883756
6789	97.6923076923077	chr20:44966568-44966603
6790	100	
6792	88.1815412732257	chrX:18628370-18628757
6793	95.6937799043062	chr5:172057348-172057473
6794	58.4286803966438	chr19:1206913-1207203 chr19:1221948-1222006 chr19:1226453-1226647
6795	93.5037273695421	chr19:57231113-57231114 chr19:57231248-57231306
6799	100	
680	100	
6801	90.0465904277848	chr2:36966229-36966463
6804	96.4652223489168	chr7:73719601-73719631
6809	94.7255113024758	chr11:59800854-59800902
6810	96.3401506996771	chr16:31033520-31033522 chr16:31033805-31033835
6811	79.7491039426523	chr11:62831018-62831243
6812	94.621409921671	chr9:127678430-127678532
6813	83.6968375136314	chr19:7637149-7637186 chr19:7641704-7641853 chr19:7645196-7645306
6814	97.2191323692992	chr1:108746737-108746786
6815	100	
6817	93.4299516908213	chr16:28623130-28623197
6818	0	chr16:30200728-30200876 chr16:30200980-30201106 chr16:30201195-30201293 chr16:30202689-30202816 chr16:30202911-30203006 chr16:30203504-30203685 chr16:30203807-30203920
6819	90.3420523138833	chr2:108298566-108298661
682	65.2210175145955	chr19:572634-572701 chr19:577773-578121
6820	75.8620689655172	chr19:48599134-48599406
6821	100	
6822	100	
6827	100	
6829	94.9286365016702	chr19:39453355-39453521
683	80.4347826086957	chr4:15703144-15703332
6830	100	
6832	96.9795918367347	chr10:69187393-69187466
6833	96.8685620107128	chr11:17395609-17395718 chr11:17432203-17432244
6834	88.1578947368421	chr9:133356268-133356320 chr9:133356399-133356453
6835	69.7554697554698	chr9:133356592-133356670 chr9:133356913-133357068
6836	93.6374549819928	chr9:133375921-133375969 chr9:133377849-133377852
6837	100	
6838	100	
6839	94.3759630200308	chrX:48695819-48695871 chrX:48696784-48696803
684	100	
6840	100	
6843	97	chr12:6462958-6462969
6844	96.7123287671233	chr17:8162443-8162451 chr17:8162877-8162879
6845	50	chrY:57075986-57076132 chrY:57082142-57082200 chrY:57084631-57084769 chrY:57087016-57087107 chrY:57106332-57106400 chrY:57126220-57126313 chrY:57128402-57128659
6846	100	
6847	97.6704929101958	chr1:114859742-114859810
685	88.0073800738007	chr4:74794261-74794325
6850	100	
6853	50.3988737681839	chrX:47574001-47574590 chrX:47574687-47574775 chrX:47619351-47619728
6854	65.9562841530055	chr3:12004551-12004928 chr3:12187368-12187612
6855	96.0970464135021	chrX:49200150-49200186
6856	93.3842239185751	chr7:106112478-106112529
6857	100	
686	94.0306681270537	chr3:15710398-15710425 chr3:15721769-15721849
6860	100	
6861	66.5416354088522	chr19:55173483-55173684 chr19:55178962-55179205
6862	84.3062926459439	chr6:166167385-166167591
6863	100	
6865	100	
6866	100	
6867	87.1766444937177	chr8:38742398-38742451 chr8:38745467-38745493 chr8:38757332-38757409 chr8:38787556-38787743
6868	96.0705693664795	chr2:9555508-9555605
6869	100	
687	100	
6870	100	
6871	100	
6872	100	
6873	100	
6874	50.7791017415215	chr20:62006509-62006758 chr20:62064450-62065810
6875	86.8652157311951	chr18:26226933-26227276
6876	100	
6877	76.8019884009942	chr10:103367989-103368548
